B,20,5,0000000220,M917421972,19800525,虛構戊,2,台南市文化區文化路221號,02-0220-0660,C209321970,A,20190901,20240105,1
A,21,6,0000000221,N117501167,19810626,虛構己,1,高雄市中央區中央街222號,02-0221-0663,D109401169,B,20201002,20240206,2
B,22,1,0000000222,O217580359,19820727,測試甲,2,台北市測試區範例路223號,02-0222-0666,E209480350,C,20181103,,
A,23,2,0000000223,P117659543,19830828,測試乙,1,新北市範例區測試街224號,02-0223-0669,F109559546,D,20191204,20240408,4
B,24,3,0000000224,Q217738739,19840901,範例丙,2,桃園市和平區和平路225號,02-0224-0672,G209638732,A,20200105,20240509,1
A,25,4,0000000225,R817817925,19851002,範例丁,1,台中市幸福區幸福街226號,02-0225-0675,H109717924,B,20180206,,
B,26,5,0000000226,S217897119,19861103,虛構戊,2,台南市文化區文化路227號,02-0226-0678,I209797116,C,20190307,20240711,3
A,27,6,0000000227,T117976301,19871204,虛構己,1,高雄市中央區中央街228號,02-0227-0681,J109876303,D,20200408,20240812,4
B,28,1,0000000228,U218055493,19880105,測試甲,2,台北市測試區範例路229號,02-0228-0684,K209955491,A,20180509,,
A,29,2,0000000229,V118134685,19890206,測試乙,1,新北市範例區測試街230號,02-0229-0687,L110034689,B,20190610,20241014,2
B,30,3,0000000230,W918213876,19900307,範例丙,2,桃園市和平區和平路231號,02-0230-0690,M210113875,C,20200711,20241115,3
A,31,4,0000000231,X118293063,19910408,範例丁,1,台中市幸福區幸福街232號,02-0231-0693,N110193069,D,20180812,,
B,32,5,0000000232,Y218372259,19920509,虛構戊,2,台南市文化區文化路233號,02-0232-0696,O210272256,A,20190913,20240117,1
A,33,6,0000000233,Z118451442,19930610,虛構己,1,高雄市中央區中央街234號,02-0233-0699,P110351446,B,20201014,20240218,2
B,34,1,0000000234,A218530636,19940711,測試甲,2,台北市測試區範例路235號,02-0234-0702,Q210430632,C,20181115,,
A,35,2,0000000235,B818609826,19950812,測試乙,1,新北市範例區測試街236號,02-0235-0705,R110509828,D,20191216,20240420,4
B,36,3,0000000236,C218689010,19960913,範例丙,2,桃園市和平區和平路237號,02-0236-0708,S210589016,A,20200117,20240521,1
A,37,4,0000000237,D118768202,19971014,範例丁,1,台中市幸福區幸福街238號,02-0237-0711,T110668208,B,20180218,,
B,38,5,0000000238,E218847390,19981115,虛構戊,2,台南市文化區文化路239號,02-0238-0714,U210747396,C,20190319,20240723,3
A,39,6,0000000239,F118926582,19991216,虛構己,1,高雄市中央區中央街240號,02-0239-0717,V110826588,D,20200420,20240824,4
B,40,1,0000000240,G919005776,19700117,測試甲,2,台北市測試區範例路241號,02-0240-0720,W210905775,A,20180521,,
A,41,2,0000000241,H119084969,19710218,測試乙,1,新北市範例區測試街242號,02-0241-0723,X110984969,B,20190622,20241026,2
B,42,3,0000000242,I219164156,19720319,範例丙,2,桃園市和平區和平路243號,02-0242-0726,Y211064156,C,20200723,20241127,3
A,43,4,0000000243,J119243343,19730420,範例丁,1,台中市幸福區幸福街244號,02-0243-0729,Z111143349,D,20180824,,
B,44,5,0000000244,K219322539,19740521,虛構戊,2,台南市文化區文化路245號,02-0244-0732,A211222533,A,20190925,20240101,1
A,45,6,0000000245,L819401724,19750622,虛構己,1,高雄市中央區中央街246號,02-0245-0735,B111301725,B,20201026,20240202,2
B,46,1,0000000246,M219480911,19760723,測試甲,2,台北市測試區範例路247號,02-0246-0738,C211380916,C,20181127,,
A,47,2,0000000247,N119560100,19770824,測試乙,1,新北市範例區測試街248號,02-0247-0741,D111460105,D,20191228,20240404,4
B,48,3,0000000248,O219639293,19780925,範例丙,2,桃園市和平區和平路249號,02-0248-0744,E211539297,A,20200101,20240505,1
A,49,4,0000000249,P119718483,19791026,範例丁,1,台中市幸福區幸福街250號,02-0249-0747,F111618489,B,20180202,,
B,50,5,0000000250,Q919797678,19801127,虛構戊,2,台南市文化區文化路251號,02-0250-0750,G211697670,C,20190303,20240707,3
